     120,    7243,   14137,     116,     567,     158,       4,       0,   50.00,     100
     120,    7238,   14126,     136,     568,     147,       3,       0,   50.00,     100
     119,    7236,   14145,     113,     568,     141,       2,       0,   50.00,     100
     119,    7238,   13965,     112,     567,     138,       3,       0,   50.00,     100
     120,    7241,   14008,     107,     567,     113,       3,       0,   50.00,     100
     120,    7234,   14070,     120,     567,     155,       2,       0,   50.00,     100
     120,    7236,   14084,     120,     567,     144,       5,       0,   50.00,     100
     120,    7235,   14073,     127,     567,     171,       4,       0,   50.00,     100
     120,    7235,   14007,     128,     568,     156,       4,       0,   50.00,     100
     119,    7236,   14137,     113,     568,     132,       4,       0,   50.00,     100
     119,    7235,   14062,     118,     567,     140,       3,       0,   49.96,     100
     119,    7236,   14156,     160,     567,     157,       3,       0,   49.96,     100
     119,    7232,   14080,     112,     568,     139,       5,       0,   50.00,     100
     118,    7236,   14131,     111,     568,     120,       3,       0,   50.00,     100
     119,    7237,   14138,     113,     568,     128,       4,       0,   49.96,     100
     120,    7234,   14179,     108,     568,     148,       4,       0,   50.00,     100
     119,    7235,   14036,     115,     568,     129,       3,       0,   50.00,     100
     119,    7242,   13944,     112,     568,     147,       4,       0,   50.00,     100
     120,    7239,   14097,     121,     567,     144,       3,       0,   49.96,     100
     119,    7237,   14006,     128,     567,     147,       4,       0,   49.96,     100
     120,    7241,   14038,     113,     567,     137,       3,       0,   50.05,     100
     120,    7236,   14285,     112,     568,     130,       3,       0,   49.88,     100
     119,    7236,   14108,     117,     568,     132,       4,       0,   50.00,     100
     120,    7238,   14092,     113,     568,     133,       3,       0,   50.00,     100
     120,    7234,   14062,     120,     568,     138,       3,       0,   50.00,     100
     119,    7234,   14033,     128,     568,     122,       3,       0,   50.00,     100
     120,    7240,   14033,     121,     567,     147,       3,       0,   49.96,     100
     119,    7235,   14146,     131,     567,     146,       4,       0,   49.96,     100
     120,    7238,   14099,     109,     567,     139,       4,       0,   49.96,     100
     120,    7234,   14216,     114,     567,     134,       4,       0,   49.96,     100
     119,    7232,   14104,     114,     567,     132,       3,       0,   49.96,     100
     120,    7235,   14051,     122,     568,     162,       3,       0,   49.96,     100
     119,    7234,   14236,     120,     568,     123,       2,       0,   50.00,     100
     119,    7235,   14117,     114,     567,     134,       1,       0,   49.96,     100
     118,    7234,   14128,     120,     567,     149,       4,       0,   49.96,     100
     119,    7235,   14208,     117,     568,     146,       3,       0,   49.96,     100
     119,    7236,   14058,     116,     567,     123,       4,       0,   49.96,     100
     120,    7238,   13995,     114,     568,     154,       4,       0,   50.00,     100
     119,    7236,   13937,     136,     567,     143,       4,       0,   50.00,     100
     119,    7236,   14020,     116,     568,     142,       3,       0,   49.88,     100
     120,    7236,   13994,     110,     567,     138,       2,       0,   50.00,     100
     120,    7233,   14034,     114,     568,     158,       4,       0,   50.00,     100
     118,    7232,   14203,     110,     567,     139,       4,       0,   49.96,     100
     119,    7234,   14051,     113,     568,     131,       4,       0,   50.00,     100
     118,    7233,   14042,     107,     568,     129,       3,       0,   49.96,     100
     120,    7239,   13970,     115,     567,     154,       5,       0,   50.00,     100
     119,    7232,   14200,     106,     567,     103,       3,       0,   50.00,     100
     120,    7238,   14143,     136,     566,     145,       4,       0,   49.96,     100
     120,    7233,   14193,     116,     567,     143,       2,       0,   50.00,     100
     119,    7238,   14137,     110,     567,     143,       4,       0,   49.96,     100
     119,    7236,   14085,     116,     568,     148,       4,       0,   49.92,     100
     120,    7236,   14099,     120,     568,     148,       3,       0,   50.00,     100
     120,    7236,   14047,     112,     567,     165,       4,       0,   49.96,     100
     119,    7236,   14113,     112,     567,     121,       4,       0,   50.00,     100
     119,    7237,   14011,     120,     567,     127,       3,       0,   49.96,     100
     119,    7237,   14064,     114,     568,     148,       3,       0,   49.96,     100
     119,    7237,   14020,     136,     566,     128,       4,       0,   50.00,     100
     119,    7236,   14117,     110,     568,     135,       3,       0,   50.00,     100
     119,    7240,   14078,     110,     567,     158,       5,       0,   50.00,     100
     119,    7237,   13931,     111,     567,     142,       4,       0,   49.96,     100
     119,    7240,   14147,     122,     567,     137,       2,       0,   50.00,     100
     120,    7239,   14015,     115,     567,     151,       3,       0,   49.96,     100
     119,    7236,   13984,     112,     567,     143,       4,       0,   49.96,     100
     119,    7236,   14027,     119,     567,     166,       4,       0,   49.96,     100
     120,    7234,   14138,     136,     567,     144,       5,       0,   49.96,     100
     120,    7238,   14156,     113,     567,     165,       3,       0,   49.96,     100
     119,    7235,   14103,     119,     567,     152,       5,       0,   49.96,     100
     119,    7233,   14151,     176,     567,     122,       4,       0,   49.92,     100
     119,    7234,   14025,     136,     567,     148,       3,       0,   49.96,     100
     119,    7235,   14190,     113,     568,     150,       3,       0,   49.96,     100
     120,    7233,   14071,     119,     567,     138,       3,       0,   49.84,     100
     120,    7238,   13996,     128,     567,     152,       4,       0,   49.92,     100
     120,    7237,   14156,     119,     568,     142,       4,       0,   49.96,     100
     119,    7237,   14034,     116,     568,     124,       4,       0,   49.92,     100
     120,    7239,   14023,     115,     568,     143,       4,       0,   49.96,     100
     120,    7238,   14087,     112,     567,     146,       3,       0,   49.92,     100
     120,    7235,   14067,     109,     566,     136,       5,       0,   49.92,     100
