       9,    6815,    5453,      26,     325,      78,       0,       0,   47.00,     100
       9,    6805,    5752,      40,     325,      88,       1,       0,   47.00,     100
       9,    6815,    5439,      31,     324,      76,       0,       0,   47.00,     100
       9,    6817,    5601,      25,     325,      85,       1,       0,   47.00,     100
       9,    6821,    5491,      29,     324,     101,       1,       0,   47.00,     100
       9,    6819,    5483,      25,     324,      71,       0,       0,   47.00,     100
       9,    6827,    5530,      80,     325,     110,       1,       0,   47.00,     100
       9,    6812,    5561,      26,     325,      77,       0,       0,   47.00,     100
       8,    6820,    5590,      40,     325,      79,       0,       0,   47.00,     100
       9,    6806,    5531,      33,     325,      92,       0,       0,   47.04,     100
       8,    6820,    5675,      40,     325,     119,       0,       0,   47.04,     100
       9,    6810,    5559,      29,     325,      65,       0,       0,   47.04,     100
       9,    6805,    5580,      27,     325,      73,       0,       0,   47.04,     100
       8,    6819,    5648,      30,     325,      78,       1,       0,   47.04,     100
       9,    6813,    5509,      29,     325,      53,       0,       0,   47.04,     100
       9,    6825,    5520,      30,     325,      98,       1,       0,   47.00,     100
      10,    6817,    5309,      56,     324,      66,       1,       0,   47.00,     100
       9,    6808,    5537,      29,     325,      68,       0,       0,   47.00,     100
       9,    6815,    5558,      30,     325,      96,       1,       0,   47.04,     100
       9,    6809,    5634,      31,     325,      91,       1,       0,   47.00,     100
       8,    6827,    5364,      29,     325,      84,       0,       0,   47.00,     100
       9,    6814,    5682,      32,     325,      73,       1,       0,   47.00,     100
       8,    6814,    5554,      29,     325,      82,       0,       0,   47.04,     100
       8,    6826,    5460,      64,     325,      81,       0,       0,   47.04,     100
      10,    6818,    5554,      29,     325,      83,       0,       0,   47.04,     100
       9,    6830,    5510,      29,     325,      78,       0,       0,   47.00,     100
       9,    6807,    5662,      29,     325,      82,       0,       0,   47.04,     100
       8,    6812,    5548,      32,     325,      99,       0,       0,   47.04,     100
       8,    6809,    5731,      30,     325,      97,       1,       0,   47.00,     100
       8,    6812,    5543,      40,     325,     124,       1,       0,   47.04,     100
       8,    6814,    5589,      28,     325,      91,       0,       0,   47.04,     100
       9,    6813,    5502,      33,     324,      55,       1,       0,   47.04,     100
       9,    6813,    5559,      40,     324,      80,       0,       0,   47.04,     100
       9,    6823,    5533,      30,     325,      79,       0,       0,   47.04,     100
       9,    6814,    5447,      25,     325,      98,       0,       0,   47.04,     100
       9,    6809,    5543,      48,     325,      81,       1,       0,   47.04,     100
       9,    6830,    5586,      28,     325,     117,       0,       0,   47.04,     100
      10,    6823,    5511,      48,     325,      82,       1,       0,   47.04,     100
      10,    6807,    5585,      34,     324,      75,       0,       0,   47.04,     100
       8,    6837,    5638,      72,     324,      68,       0,       0,   47.04,     100
       9,    6823,    5638,      29,     325,      78,       0,       0,   47.04,     100
      10,    6815,    5456,      32,     325,      85,       0,       0,   47.00,     100
       9,    6815,    5350,      27,     325,      89,       1,       0,   47.04,     100
       8,    6818,    5582,      40,     325,      71,       1,       0,   47.04,     100
      10,    6814,    5532,      32,     325,      92,       1,       0,   47.04,     100
       8,    6823,    5459,      27,     325,     107,       0,       0,   47.04,     100
       9,    6822,    5342,      32,     325,      72,       0,       0,   47.04,     100
       9,    6815,    5515,      27,     325,      81,       1,       0,   47.04,     100
       9,    6819,    5620,      32,     325,      90,       0,       0,   47.04,     100
       8,    6814,    5707,      28,     325,     105,       0,       0,   47.04,     100
       9,    6809,    5591,      32,     325,      88,       0,       0,   47.04,     100
       8,    6810,    5654,      26,     325,     114,       0,       0,   47.04,     100
       8,    6822,    5553,      29,     325,      66,       1,       0,   47.04,     100
       9,    6813,    5463,      32,     325,      87,       0,       0,   47.04,     100
       9,    6821,    5455,      40,     324,      87,       0,       0,   47.04,     100
       8,    6808,    5597,      28,     325,      78,       0,       0,   47.04,     100
       9,    6834,    5773,      30,     325,      90,       1,       0,   47.04,     100
       8,    6813,    5542,      31,     325,      81,       1,       0,   47.04,     100
       9,    6817,    5540,      27,     325,      98,       0,       0,   47.04,     100
       8,    6811,    5547,      32,     325,      88,       1,       0,   47.04,     100
       9,    6812,    5537,      32,     324,      74,       0,       0,   47.04,     100
       9,    6813,    5693,      31,     325,      92,       1,       0,   47.04,     100
       9,    6822,    5451,      48,     325,      81,       0,       0,   47.00,     100
       9,    6812,    5523,      30,     324,      91,       0,       0,   47.04,     100
      10,    6810,    5598,      40,     324,      81,       1,       0,   47.04,     100
       9,    6807,    5531,      35,     324,      89,       1,       0,   47.04,     100
       9,    6813,    5414,      27,     325,      87,       0,       0,   47.04,     100
       9,    6818,    5668,      28,     325,      90,       1,       0,   47.04,     100
       9,    6812,    5599,      48,     325,      84,       1,       0,   47.04,     100
       9,    6818,    5476,      32,     325,      74,       0,       0,   47.04,     100
       9,    6817,    5486,      29,     324,      95,       1,       0,   47.04,     100
       8,    6827,    5659,      30,     324,      96,       0,       0,   47.04,     100
       9,    6815,    5422,      30,     324,      77,       0,       0,   47.04,     100
